date,hour,PM10,PM2.5,ozone,temperature,precipitation,windspeed,humidity,visibility,count
2021-10-22,6,30.0,16.0,0.004,5.5,0,1.0,85,1820,71
2021-10-22,7,32.0,15.0,0.007,5.2,0,1.7,82,1875,167
2021-10-22,8,38.0,16.0,0.008,5.7,0,1.9,80,1941,393
2021-10-22,9,41.0,20.0,0.011,7.9,0,1.9,72,1997,230
2021-10-22,10,53.0,25.0,0.016,10.7,0,1.5,63,2000,214
2021-10-22,11,49.0,22.0,0.028,12.9,0,1.5,58,2000,260
2021-10-22,12,40.0,16.0,0.04,14.7,0,3.1,49,2000,273
2021-10-22,13,28.0,13.0,0.046,15.9,0,2.9,46,2000,285
2021-10-22,14,23.0,12.0,0.043,16.5,0,3.1,41,2000,304
2021-10-22,15,27.0,12.0,0.043,16.6,0,4.9,34,2000,302
2021-10-22,16,29.0,15.0,0.039,17.2,0,2.6,39,2000,408
2021-10-22,17,27.0,12.0,0.025,16.2,0,1.9,37,2000,503
2021-10-22,18,26.0,11.0,0.016,14.3,0,2.2,42,2000,689
2021-10-22,19,32.0,15.0,0.009,13.3,0,2.5,47,2000,333
2021-10-22,20,42.0,18.0,0.007,12.9,0,3.9,44,2000,292
2021-10-22,21,43.0,21.0,0.017,11.9,0,2.2,49,2000,309
2021-10-22,22,43.0,21.0,0.019,10.6,0,2.3,52,2000,303
2021-10-22,23,45.0,22.0,0.013,9.7,0,1.6,57,2000,149
2021-10-23,0,46.0,22.0,0.005,9.2,0,0.9,60,2000,98
2021-10-23,1,46.0,23.0,0.002,8.6,0,0.3,65,2000,38
2021-10-23,2,40.0,22.0,0.002,8.2,0,1.1,65,2000,46
2021-10-23,3,35.0,17.0,0.002,7.6,0,1.6,67,2000,29
2021-10-23,4,37.0,19.0,0.003,7.1,0,1.3,70,2000,21
2021-10-23,5,37.0,18.0,0.003,6.9,0,0.6,73,2000,23
2021-10-23,6,34.0,17.0,0.003,6.2,0,1.6,75,2000,26
2021-10-23,7,35.0,16.0,0.005,5.9,0,1.2,79,2000,52
2021-10-23,8,37.0,17.0,0.012,6.4,0,1.3,80,2000,130
2021-10-23,9,40.0,19.0,0.017,9.2,0,1.1,70,2000,185
2021-10-23,10,46.0,18.0,0.02,11.9,0,1.5,62,2000,208
2021-10-23,11,43.0,20.0,0.025,14.0,0,1.5,54,2000,263
2021-10-23,12,46.0,17.0,0.032,16.3,0,2.5,43,2000,332
2021-10-23,13,36.0,17.0,0.034,17.5,0,2.3,34,2000,354
2021-10-23,14,37.0,19.0,0.036,18.0,0,2.2,32,2000,471
2021-10-23,15,29.0,15.0,0.042,18.3,0,2.4,30,2000,505
2021-10-23,16,30.0,15.0,0.039,17.5,0,2.4,32,2000,541
2021-10-23,17,28.0,16.0,0.026,16.0,0,1.7,38,2000,523
2021-10-23,18,32.0,15.0,0.015,14.0,0,1.8,47,2000,403
2021-10-23,19,35.0,20.0,0.013,12.9,0,1.9,51,2000,291
2021-10-23,20,36.0,21.0,0.008,11.5,0,1.9,57,2000,278
2021-10-23,21,37.0,21.0,0.003,10.7,0,1.5,59,2000,287
2021-10-23,22,38.0,21.0,0.003,9.9,0,1.1,64,2000,299
2021-10-23,23,38.0,23.0,0.002,9.5,0,1.4,65,2000,120
2021-10-24,0,29.0,18.0,0.002,9.1,0,0.8,67,2000,91
2021-10-24,1,27.0,16.0,0.002,8.4,0,1.8,69,2000,58
2021-10-24,2,30.0,20.0,0.002,7.8,0,1.5,73,2000,40
2021-10-24,3,30.0,19.0,0.002,7.3,0,1.2,78,2000,21
2021-10-24,4,33.0,21.0,0.002,6.9,0,2.4,80,2000,18
2021-10-24,5,30.0,19.0,0.003,6.7,0,1.4,82,2000,19
2021-10-24,6,28.0,16.0,0.003,6.6,0,1.7,82,2000,28
2021-10-24,7,28.0,18.0,0.007,6.1,0,1.6,83,2000,57
2021-10-24,8,31.0,17.0,0.013,6.5,0,1.5,84,2000,84
2021-10-24,9,34.0,20.0,0.019,9.1,0,1.7,71,2000,129
2021-10-24,10,33.0,20.0,0.029,11.7,0,1.3,61,2000,198
2021-10-24,11,29.0,16.0,0.046,13.7,0,1.5,55,2000,266
2021-10-24,12,27.0,13.0,0.051,15.8,0,1.7,47,2000,402
2021-10-24,13,23.0,12.0,0.05,16.2,0,3.1,43,2000,369
2021-10-24,14,25.0,15.0,0.055,16.7,0,2.4,44,2000,534
2021-10-24,15,29.0,16.0,0.057,17.6,0,1.5,38,2000,589
2021-10-24,16,24.0,16.0,0.05,17.5,0,1.9,44,2000,617
2021-10-24,17,21.0,13.0,0.041,16.4,0,1.9,49,2000,510
2021-10-24,18,23.0,14.0,0.036,14.2,0,2.7,55,2000,374
2021-10-24,19,21.0,12.0,0.027,13.0,0,1.4,61,2000,262
2021-10-24,20,25.0,13.0,0.023,11.8,0,1.8,64,2000,204
2021-10-24,21,26.0,15.0,0.002,10.8,0,1.8,65,2000,251
2021-10-24,22,27.0,15.0,0.002,10.3,0,1.2,68,2000,194
2021-10-24,23,26.0,15.0,0.002,9.8,0,0.2,72,2000,112
2021-10-25,0,24.0,13.0,0.002,9.4,0,2.0,69,2000,77
2021-10-25,1,21.0,12.0,0.002,8.9,0,0.6,71,2000,40
2021-10-25,2,22.0,13.0,0.002,8.4,0,1.8,77,2000,22
2021-10-25,3,21.0,14.0,0.003,8.0,0,0.8,79,2000,14
2021-10-25,4,19.0,15.0,0.003,7.6,0,0.7,81,2000,15
2021-10-25,5,21.0,13.0,0.005,7.0,0,1.2,84,2000,28
2021-10-25,6,20.0,14.0,0.002,6.7,0,0.9,86,2000,68
2021-10-25,7,24.0,14.0,0.004,6.4,0,0.7,88,2000,196
2021-10-25,8,28.0,14.0,0.008,6.7,0,1.2,88,2000,400
2021-10-25,9,34.0,17.0,0.014,9.5,0,1.1,76,2000,293
2021-10-25,10,39.0,19.0,0.015,12.2,0,0.7,67,2000,155
2021-10-25,11,35.0,17.25,0.025750000000000002,15.1,0,1.3,57,2000,51
2021-10-25,12,31.0,15.5,0.036500000000000005,16.0,0,1.3,50,2000,277
2021-10-25,13,27.0,13.75,0.04725,16.5,0,3.0,49,2000,287
2021-10-25,14,23.0,12.0,0.058,17.0,0,2.1,44,2000,253
2021-10-25,15,27.0,14.0,0.057,17.2,0,2.9,42,2000,274
2021-10-25,16,28.0,13.0,0.05,17.3,0,2.1,39,2000,363
2021-10-25,17,26.0,14.0,0.036,16.3,0,1.8,41,2000,489
2021-10-25,18,28.0,14.0,0.019,14.3,0,1.3,47,2000,702
2021-10-25,19,30.0,16.0,0.007,12.9,0,1.7,54,2000,446
2021-10-25,20,33.0,17.0,0.006,11.8,0,1.9,57,2000,364
2021-10-25,21,34.0,17.0,0.003,11.4,0,1.5,63,2000,324
2021-10-25,22,32.0,15.0,0.003,11.1,0,1.7,69,2000,290
2021-10-25,23,30.0,18.0,0.002,11.0,0,0.6,70,2000,140
2021-10-26,0,31.0,18.0,0.002,10.4,0,1.3,73,2000,66
2021-10-26,1,28.0,18.0,0.002,9.9,0,1.5,76,2000,43
2021-10-26,2,28.0,15.0,0.002,9.2,0,1.8,80,2000,27
2021-10-26,3,26.0,16.0,0.002,8.8,0,1.4,82,2000,19
2021-10-26,4,23.0,16.0,0.002,8.5,0,0.8,84,2000,15
2021-10-26,5,25.0,17.0,0.002,8.1,0,1.7,86,1994,32
2021-10-26,6,27.0,17.0,0.002,7.9,0,1.7,87,1932,81
2021-10-26,7,28.0,17.0,0.003,7.7,0,1.6,89,1638,192
2021-10-26,8,34.0,19.0,0.007,7.9,0,1.5,90,1476,440
2021-10-26,9,38.0,23.0,0.011,9.9,0,2.2,86,1625,268
2021-10-26,10,44.0,26.0,0.019,12.3,0,2.0,75,1708,189
2021-10-26,11,43.0,24.0,0.024,14.7,0,1.7,67,1628,247
2021-10-26,12,47.0,27.0,0.038,17.1,0,1.9,56,2000,268
2021-10-26,13,48.0,31.0,0.036,17.6,0,2.0,54,1866,249
2021-10-26,14,58.0,34.0,0.056,18.0,0,2.0,53,1393,255
2021-10-26,15,47.0,29.0,0.063,18.7,0,2.3,50,1284,272
2021-10-26,16,54.0,40.0,0.055,18.0,0,2.6,55,1474,392
2021-10-26,17,60.0,46.0,0.047,17.0,0,2.0,60,1200,546
2021-10-26,18,52.0,40.0,0.031,15.6,0,2.1,70,933,697
2021-10-26,19,50.0,36.0,0.02,14.9,0,2.3,75,836,428
2021-10-26,20,52.0,40.0,0.007,14.3,0,2.1,76,1060,400
2021-10-26,21,55.0,45.0,0.003,13.6,0,1.2,79,897,382
2021-10-26,22,55.0,46.0,0.002,13.0,0,0.7,82,746,343
2021-10-26,23,51.0,41.0,0.002,12.5,0,1.1,85,522,146
2021-10-27,0,50.0,41.0,0.002,12.4,0,0.6,86,562,95
2021-10-27,1,47.0,40.0,0.003,12.2,0,0.2,86,636,61
2021-10-27,2,50.0,40.0,0.003,12.0,0,0.1,88,561,33
2021-10-27,3,50.0,39.0,0.019,11.9,0,0.7,88,595,19
2021-10-27,4,53.0,45.0,0.01,11.9,0,0.9,88,559,14
2021-10-27,5,57.0,47.0,0.012,11.8,0,1.6,89,532,19
2021-10-27,6,69.0,55.0,0.023,12.4,0,1.8,91,539,69
2021-10-27,7,78.0,61.0,0.011,12.6,0,1.9,91,231,186
2021-10-27,8,73.0,56.0,0.027,12.2,0,2.8,92,225,435
2021-10-27,9,63.0,47.0,0.037,12.4,0,2.3,87,368,242
2021-10-27,10,54.0,36.0,0.044,13.4,0,3.2,78,723,203
2021-10-27,11,47.0,29.0,0.046,14.6,0,3.4,69,1031,214
2021-10-27,12,43.0,19.0,0.044,15.5,0,3.5,57,1850,293
2021-10-27,13,32.0,11.0,0.042,16.3,0,3.2,46,2000,269
2021-10-27,14,35.0,10.0,0.042,17.3,0,3.4,37,2000,278
2021-10-27,15,33.0,8.0,0.042,17.8,0,2.9,37,2000,290
2021-10-27,16,31.0,6.0,0.038,18.0,0,1.9,34,2000,342
2021-10-27,17,29.0,8.0,0.03,16.6,0,3.8,34,2000,547
2021-10-27,18,35.0,10.0,0.01,14.8,0,2.1,39,2000,733
2021-10-27,19,35.0,11.0,0.013,13.8,0,2.1,46,2000,464
2021-10-27,20,33.0,13.0,0.015,13.2,0,1.7,48,2000,345
2021-10-27,21,34.0,12.0,0.014,12.6,0,2.1,49,2000,336
2021-10-27,22,33.0,11.0,0.015,11.3,0,1.3,53,2000,290
2021-10-27,23,28.0,10.0,0.014,10.3,0,1.7,57,2000,136
2021-10-28,0,25.0,9.0,0.013,9.9,0,3.1,59,2000,84
2021-10-28,1,24.0,8.0,0.018,9.7,0,1.5,58,2000,50
2021-10-28,2,23.0,7.0,0.021,8.9,0,1.5,62,2000,27
2021-10-28,3,22.0,8.0,0.016,8.2,0,0.5,65,2000,23
2021-10-28,4,20.0,8.0,0.01,7.8,0,0.4,65,2000,9
2021-10-28,5,23.0,8.0,0.002,7.5,0,0.9,70,2000,31
2021-10-28,6,25.0,9.0,0.002,7.4,0,0.9,69,2000,77
2021-10-28,7,23.0,7.0,0.002,7.2,0,1.1,74,2000,197
2021-10-28,8,27.0,9.0,0.007,7.5,0,0.4,71,2000,422
2021-10-28,9,30.0,8.0,0.014,10.2,0,0.6,68,2000,256
2021-10-28,10,34.0,12.0,0.019,13.1,0,1.1,58,2000,227
2021-10-28,11,30.0,8.0,0.032,15.0,0,1.4,49,2000,273
2021-10-28,12,27.0,9.0,0.037,16.3,0,1.9,43,2000,290
2021-10-28,13,29.0,9.0,0.037,17.8,0,1.9,36,2000,285
2021-10-28,14,29.0,12.0,0.033,18.9,0,1.5,32,2000,318
2021-10-28,15,29.0,11.0,0.031,19.1,0,1.1,32,2000,340
2021-10-28,16,21.0,10.0,0.028,19.4,0,1.8,32,2000,442
2021-10-28,17,25.0,13.0,0.013,18.3,0,1.9,37,2000,506
2021-10-28,18,35.0,17.0,0.004,15.9,0,1.3,45,2000,741
2021-10-28,19,50.0,27.0,0.002,14.6,0,1.0,52,2000,463
2021-10-28,20,55.0,34.0,0.002,13.5,0,0.3,56,2000,342
2021-10-28,21,44.0,24.0,0.002,12.5,0,1.5,55,2000,389
2021-10-28,22,32.0,18.0,0.01,11.9,0,1.9,57,2000,332
2021-10-28,23,21.0,9.0,0.022,12.0,0,2.7,59,2000,144
2021-10-29,0,20.0,6.0,0.026,11.8,0,2.5,60,2000,104
2021-10-29,1,18.0,6.0,0.029,11.8,0,2.5,59,2000,54
2021-10-29,2,15.0,5.0,0.032,11.6,0,2.6,60,2000,54
2021-10-29,3,16.0,4.0,0.034,11.1,0,2.3,61,2000,23
2021-10-29,4,15.0,2.0,0.033,10.8,0,2.6,63,2000,20
2021-10-29,5,15.0,4.0,0.031,10.6,0,2.2,63,2000,25
2021-10-29,6,17.0,3.0,0.025,10.6,0,2.9,64,2000,79
2021-10-29,7,16.0,4.0,0.021,10.7,0,2.5,62,2000,216
2021-10-29,8,18.0,4.0,0.023,11.2,0,2.6,62,2000,424
2021-10-29,9,19.0,4.0,0.023,13.2,0,2.8,57,2000,254
2021-10-29,10,16.0,2.0,0.029,14.9,0,2.3,53,2000,211
2021-10-29,11,20.0,5.0,0.029,16.5,0,3.4,48,2000,282
2021-10-29,12,22.0,4.0,0.036,18.2,0,2.4,47,2000,293
2021-10-29,13,19.0,5.0,0.039,18.9,0,2.2,43,2000,269
2021-10-29,14,16.0,5.0,0.042,20.0,0,1.8,40,2000,331
2021-10-29,15,19.0,6.0,0.047,20.5,0,1.8,39,2000,396
2021-10-29,16,16.0,8.0,0.044,20.3,0,1.5,37,2000,467
2021-10-29,17,21.0,9.0,0.036,18.6,0,1.1,41,2000,590
2021-10-29,18,28.0,12.0,0.025,16.8,0,0.8,52,2000,731
2021-10-29,19,34.0,20.0,0.005,15.5,0,0.2,55,2000,436
2021-10-29,20,45.0,30.0,0.002,14.6,0,0.4,60,2000,336
2021-10-29,21,33.0,20.0,0.002,13.9,0,1.4,60,2000,338
2021-10-29,22,31.0,19.0,0.002,13.3,0,1.4,63,2000,355
2021-10-29,23,32.0,17.0,0.002,12.6,0,1.7,66,2000,151
2021-10-30,0,29.0,14.0,0.002,12.4,0,1.7,67,2000,108
2021-10-30,1,22.0,11.0,0.004,12.0,0,1.5,67,2000,79
2021-10-30,2,16.0,7.0,0.012,11.6,0,1.5,67,2000,37
2021-10-30,3,15.0,6.0,0.018,11.5,0,1.8,68,2000,35
2021-10-30,4,16.0,7.0,0.017,11.5,0,2.4,68,2000,17
2021-10-30,5,15.0,6.0,0.021,11.2,0,2.5,68,2000,22
2021-10-30,6,9.0,3.0,0.018,11.1,0,2.5,68,2000,35
2021-10-30,7,13.0,5.0,0.015,11.1,0,3.0,68,2000,66
2021-10-30,8,13.0,5.0,0.017,11.6,0,1.7,66,2000,132
2021-10-30,9,16.0,5.0,0.017,12.5,0,1.8,64,2000,177
2021-10-30,10,18.0,2.0,0.019,13.6,0,1.4,62,2000,221
2021-10-30,11,18.0,6.0,0.021,14.7,0,1.7,59,2000,280
2021-10-30,12,20.0,9.0,0.02,16.2,0,2.2,54,2000,317
2021-10-30,13,18.0,7.0,0.021,16.4,0,1.2,54,2000,351
2021-10-30,14,16.0,7.0,0.033,16.7,0,0.8,53,2000,440
2021-10-30,15,22.0,9.0,0.027,17.6,0,1.3,51,2000,501
2021-10-30,16,20.0,10.0,0.032,17.6,0,1.1,51,2000,489
2021-10-30,17,23.0,11.0,0.024,17.4,0,1.5,49,2000,523
2021-10-30,18,25.0,15.0,0.012,16.2,0,0.5,54,2000,379
2021-10-30,19,35.0,22.0,0.004,15.3,0,1.6,59,2000,332
2021-10-30,20,40.0,25.0,0.003,14.3,0,1.3,63,2000,306
2021-10-30,21,40.0,27.0,0.002,13.5,0,0.9,66,2000,290
2021-10-30,22,36.0,21.0,0.002,13.0,0,1.7,70,2000,276
2021-10-30,23,32.0,18.0,0.003,12.5,0,1.3,70,2000,191
2021-10-31,0,29.0,19.0,0.003,11.8,0,1.7,74,2000,116
2021-10-31,1,31.0,19.0,0.002,11.3,0,1.2,77,2000,64
2021-10-31,2,31.0,18.0,0.002,11.0,0,1.5,80,2000,45
2021-10-31,3,28.0,16.0,0.003,10.6,0,1.6,81,2000,27
2021-10-31,4,25.0,16.0,0.002,10.1,0,1.5,84,2000,25
2021-10-31,5,27.0,16.0,0.003,9.9,0,1.2,85,2000,25
2021-10-31,6,25.0,17.0,0.003,9.6,0,1.6,86,2000,29
2021-10-31,7,25.0,15.0,0.005,9.2,0,1.5,87,2000,65
2021-10-31,8,28.0,15.0,0.011,9.9,0,2.2,88,2000,73
2021-10-31,9,31.0,19.0,0.021,11.8,0,1.5,83,1962,136
2021-10-31,10,34.0,21.0,0.024,14.0,0,1.2,77,1836,211
2021-10-31,11,32.0,17.0,0.039,16.1,0,1.1,70,1891,291
2021-10-31,12,26.0,15.0,0.043,18.0,0,1.4,58,2000,313
2021-10-31,13,28.0,16.0,0.049,18.8,0,1.6,53,2000,412
2021-10-31,14,22.0,12.0,0.051,19.9,0,1.9,50,2000,513
2021-10-31,15,23.0,14.0,0.055,19.8,0,1.0,51,2000,582
2021-10-31,16,18.0,11.0,0.05,19.5,0,2.3,48,2000,636
2021-10-31,17,23.0,11.0,0.045,17.6,0,2.5,52,2000,512
2021-10-31,18,27.0,14.0,0.035,16.4,0,2.5,60,2000,391
2021-10-31,19,32.0,19.0,0.021,15.7,0,1.0,66,2000,340
2021-10-31,20,34.0,22.0,0.028,15.3,0,1.3,70,2000,108
2021-10-31,21,29.0,20.0,0.023,14.3,1,0.3,77,2000,80
2021-10-31,22,31.0,22.0,0.019,13.5,0,0.6,84,1341,129
2021-10-31,23,30.0,23.0,0.003,12.9,0,1.7,87,1060,94
2021-11-01,0,32.0,28.0,0.003,12.6,0,0.5,90,684,70
2021-11-01,1,32.0,26.0,0.003,12.3,0,0.1,89,562,25
2021-11-01,2,30.0,23.0,0.004,12.6,0,1.7,92,459,30
2021-11-01,3,33.0,25.0,0.015,12.0,0,1.5,90,484,12
2021-11-01,4,36.0,27.0,0.018,11.5,0,2.1,91,590,16
2021-11-01,5,32.0,25.0,0.009,11.0,0,2.4,93,494,19
2021-11-01,6,32.0,25.0,0.017,10.8,0,1.6,93,470,69
2021-11-01,7,30.0,22.0,0.017,10.5,0,1.9,94,506,184
2021-11-01,8,31.0,22.0,0.024,10.4,0,0.9,94,579,438
2021-11-01,9,34.0,23.0,0.029,11.6,0,1.7,92,1050,249
2021-11-01,10,38.0,22.0,0.031,13.3,0,2.1,78,1586,210
2021-11-01,11,36.0,24.0,0.036,14.0,0,2.9,70,1676,223
2021-11-01,12,36.0,22.0,0.037,15.5,0,2.8,63,1958,251
2021-11-01,13,33.0,18.0,0.043,16.4,0,2.2,59,1996,281
2021-11-01,14,29.0,15.0,0.048,16.2,0,2.7,58,2000,251
2021-11-01,15,27.75,16.5,0.04425,16.8,0,2.8,53,2000,251
2021-11-01,16,26.5,18.0,0.0405,16.6,0,2.6,55,2000,316
2021-11-01,17,25.25,19.5,0.036750000000000005,14.8,0,2.6,61,2000,525
2021-11-01,18,24.0,21.0,0.033,14.0,0,2.8,66,2000,754
2021-11-01,19,27.0,17.0,0.021,13.3,0,2.2,71,2000,467
2021-11-01,20,30.0,20.0,0.017,12.5,0,1.2,73,2000,364
2021-11-01,21,31.0,20.0,0.012,11.6,0,0.5,76,1968,288
2021-11-01,22,35.0,23.0,0.007,11.2,0,1.1,80,1675,265
2021-11-01,23,36.0,24.0,0.006,10.7,0,1.9,82,1477,155
2021-11-02,0,37.0,27.0,0.006,10.5,0,1.1,85,1300,154
2021-11-02,1,34.0,25.0,0.009,9.9,0,2.6,88,1114,85
2021-11-02,2,36.0,28.0,0.012,9.4,0,1.5,88,927,59
2021-11-02,3,36.0,27.0,0.01,9.0,0,1.4,91,814,34
2021-11-02,4,37.0,31.0,0.012,8.6,0,1.4,91,760,16
2021-11-02,5,36.0,27.0,0.007,8.0,0,1.0,91,613,31
2021-11-02,6,36.0,27.0,0.002,8.1,0,0.9,95,504,91
2021-11-02,7,36.0,27.0,0.003,8.0,0,0.8,94,538,193
2021-11-02,8,39.0,27.0,0.006,8.4,0,0.8,95,626,472
2021-11-02,9,41.0,27.0,0.016,9.7,0,0.5,96,791,255
2021-11-02,10,43.0,30.0,0.017,11.8,0,1.4,82,1109,217
2021-11-02,11,45.0,27.0,0.033,13.2,0,2.1,71,1649,294
2021-11-02,12,33.0,18.0,0.041,14.1,0,2.9,63,2000,310
2021-11-02,13,35.0,20.0,0.044,14.9,0,2.3,58,1999,250
2021-11-02,14,33.0,21.0,0.049,16.0,0,1.9,55,2000,262
2021-11-02,15,32.0,19.0,0.049,16.7,0,2.8,52,2000,304
2021-11-02,16,28.0,18.0,0.042,15.8,0,2.5,53,2000,333
2021-11-02,17,32.0,18.0,0.027,14.5,0,2.6,55,2000,489
2021-11-02,18,37.0,18.0,0.017,13.3,0,2.6,66,2000,747
2021-11-02,19,35.0,20.0,0.015,12.5,0,2.0,68,2000,500
2021-11-02,20,37.0,20.0,0.012,12.0,0,2.4,69,2000,377
2021-11-02,21,38.0,23.0,0.011,11.4,0,2.0,70,2000,324
2021-11-02,22,39.0,25.0,0.004,10.9,0,1.4,72,2000,272
2021-11-02,23,38.0,24.0,0.005,10.5,0,1.3,75,2000,187
2021-11-03,0,33.0,22.0,0.013,10.0,0,1.0,80,2000,148
2021-11-03,1,31.0,20.0,0.009,9.6,0,0.3,81,2000,72
2021-11-03,2,29.0,21.0,0.013,9.3,0,0.8,83,1802,49
2021-11-03,3,34.0,23.0,0.006,9.0,0,2.1,84,1908,32
2021-11-03,4,35.0,25.0,0.009,8.9,0,0.9,85,1624,21
2021-11-03,5,35.0,25.0,0.005,8.4,0,0.8,87,1414,28
2021-11-03,6,39.0,26.0,0.004,8.0,0,1.5,88,1258,71
2021-11-03,7,37.0,25.0,0.005,7.7,0,1.4,89,1273,214
2021-11-03,8,40.0,25.0,0.007,7.8,0,1.6,89,1222,462
2021-11-03,9,45.0,29.0,0.009,9.4,0,2.1,86,1280,287
2021-11-03,10,46.0,28.0,0.025,12.4,0,1.6,75,1474,232
2021-11-03,11,35.0,21.0,0.025,13.7,0,2.3,63,2000,275
2021-11-03,12,37.0,20.0,0.033,15.3,0,2.0,49,2000,324
2021-11-03,13,23.0,13.0,0.044,15.9,0,2.8,37,2000,273
2021-11-03,14,29.0,20.0,0.051,16.6,0,2.7,39,2000,272
2021-11-03,15,42.0,27.0,0.054,17.0,0,2.9,47,2000,291
2021-11-03,16,48.0,31.0,0.043,16.1,0,2.3,50,1689,375
2021-11-03,17,47.0,29.0,0.029,15.2,0,2.0,55,1500,516
2021-11-03,18,44.0,29.0,0.019,14.0,0,2.3,63,1576,766
2021-11-03,19,47.0,30.0,0.024,13.3,0,1.8,69,1318,455
2021-11-03,20,49.0,31.0,0.009,12.5,0,0.7,70,1182,316
2021-11-03,21,54.0,35.0,0.004,11.8,0,1.3,74,1107,339
2021-11-03,22,53.0,38.0,0.007,11.7,0,0.2,77,1043,281
2021-11-03,23,52.0,37.0,0.004,12.1,0,1.2,78,1022,165
2021-11-04,0,45.0,33.0,0.024,12.0,0,0.6,78,1050,164
2021-11-04,1,23.0,18.0,0.036,12.0,0,2.3,79,1864,107
2021-11-04,2,16.0,16.0,0.034,11.2,0,0.5,82,1656,55
2021-11-04,3,20.0,15.0,0.019,10.5,0,0.9,86,1146,43
2021-11-04,4,23.0,19.0,0.008,9.8,0,1.3,89,893,17
2021-11-04,5,30.0,23.0,0.002,9.3,0,1.8,90,723,30
2021-11-04,6,40.0,27.0,0.002,8.9,0,1.6,91,668,85
2021-11-04,7,41.0,31.0,0.003,8.6,0,1.9,92,620,182
2021-11-04,8,44.0,35.0,0.007,8.6,0,1.9,92,553,457
2021-11-04,9,43.0,33.0,0.011,10.5,0,2.3,89,683,286
2021-11-04,10,47.0,36.0,0.014,12.1,0,1.3,79,883,204
2021-11-04,11,38.0,26.0,0.015,14.1,0,1.2,72,1042,232
2021-11-04,12,41.0,29.0,0.014,15.0,0,1.5,67,1440,252
2021-11-04,13,43.0,30.0,0.014,15.3,0,1.2,67,1306,236
2021-11-04,14,42.0,31.0,0.014,15.3,0,1.1,69,1020,201
2021-11-04,15,46.0,32.0,0.015,15.7,0,1.4,66,1040,291
2021-11-04,16,52.0,36.0,0.018,16.0,0,2.0,65,1055,346
2021-11-04,17,52.0,42.0,0.022,15.5,0,2.1,67,959,456
2021-11-04,18,49.0,38.0,0.015,14.2,0,1.5,72,811,706
2021-11-04,19,52.0,44.0,0.005,13.2,0,0.8,78,750,394
2021-11-04,20,58.0,48.0,0.002,12.3,0,0.9,81,659,347
2021-11-04,21,59.0,48.0,0.002,11.7,0,1.2,85,536,331
2021-11-04,22,60.0,49.0,0.002,11.3,0,0.5,86,447,269
2021-11-04,23,58.0,49.0,0.002,10.8,0,1.1,88,504,207
2021-11-05,0,61.0,50.0,0.002,10.2,0,1.8,87,545,148
2021-11-05,1,58.0,46.0,0.003,9.8,0,1.7,88,616,99
2021-11-05,2,59.0,48.0,0.002,9.4,0,1.7,90,512,63
2021-11-05,3,56.0,46.0,0.002,9.1,0,1.0,91,533,33
2021-11-05,4,60.0,50.0,0.002,8.8,0,1.6,93,426,14
2021-11-05,5,61.0,52.0,0.002,8.4,0,1.8,93,394,32
2021-11-05,6,62.0,53.0,0.002,8.0,0,1.9,94,349,84
2021-11-05,7,60.0,50.0,0.003,7.9,0,1.7,95,331,171
2021-11-05,8,62.0,50.0,0.005,8.0,0,1.9,96,346,411
2021-11-05,9,69.0,55.0,0.011,9.7,0,1.4,93,476,274
2021-11-05,10,76.0,55.0,0.019,12.4,0,2.3,79,615,224
2021-11-05,11,70.0,50.0,0.019,14.1,0,1.7,71,751,252
2021-11-05,12,64.0,47.0,0.028,15.6,0,2.6,62,864,298
2021-11-05,13,61.0,39.0,0.04,17.6,0,1.4,50,1259,281
2021-11-05,14,44.0,20.0,0.049,19.7,0,1.9,36,2000,262
2021-11-05,15,36.0,16.0,0.047,20.2,0,2.2,29,2000,339
2021-11-05,16,39.0,17.0,0.045,19.7,0,0.4,36,2000,409
2021-11-05,17,39.0,20.0,0.012,18.3,0,1.0,42,2000,531
2021-11-05,18,59.0,32.0,0.004,16.2,0,0.1,46,2000,674
2021-11-05,19,72.0,48.0,0.002,15.1,0,1.3,56,1258,477
2021-11-05,20,78.0,57.0,0.002,14.0,0,0.7,61,1191,338
2021-11-05,21,74.0,57.0,0.002,13.4,0,0.9,60,1507,300
2021-11-05,22,68.0,53.0,0.003,12.7,0,0.6,63,1427,289
2021-11-05,23,66.0,49.0,0.002,11.9,0,2.2,69,1144,194
2021-11-06,0,64.0,44.0,0.002,11.5,0,1.4,73,1034,291
2021-11-06,1,62.0,43.0,0.002,10.9,0,1.9,76,932,209
2021-11-06,2,58.0,38.0,0.002,10.4,0,1.7,77,1021,109
2021-11-06,3,53.0,35.0,0.009,9.9,0,1.6,79,918,40
2021-11-06,4,48.0,34.0,0.015,9.4,0,1.7,79,1041,35
2021-11-06,5,45.0,30.0,0.004,9.3,0,2.2,80,1109,19
2021-11-06,6,46.0,31.0,0.004,9.0,0,2.2,82,930,34
2021-11-06,7,45.0,30.0,0.004,8.9,0,1.1,82,1045,75
2021-11-06,8,53.0,33.0,0.008,9.1,0,1.8,82,1004,116
2021-11-06,9,55.0,34.0,0.017,10.8,0,1.2,79,971,196
2021-11-06,10,53.0,31.0,0.028,13.5,0,1.7,64,1518,247
2021-11-06,11,49.0,27.0,0.03,16.2,0,1.4,54,2000,297
2021-11-06,12,51.0,26.0,0.038,18.2,0,1.8,47,2000,332
2021-11-06,13,47.0,26.0,0.046,19.3,0,2.0,43,2000,394
